NFKC	_	_	_	_
REPL	,	_	002c	_
REPL	-	_	002d	_
REPL	.	_	002e	_
REPL	?	_	003f	_
REPL	‘	_	2018	_
REPL	’	_	2019	_
ALLOW	ക	_	0d15	_
ALLOW	ഖ	_	0d16	_
ALLOW	ഗ	_	0d17	_
ALLOW	ഘ	_	0d18	_
ALLOW	ങ	_	0d19	_
ALLOW	ച	_	0d1a	_
ALLOW	ഛ	_	0d1b	_
ALLOW	ജ	_	0d1c	_
ALLOW	ഞ	_	0d1e	_
ALLOW	ട	_	0d1f	_
ALLOW	ഠ	_	0d20	_
ALLOW	ഡ	_	0d21	_
ALLOW	ണ	_	0d23	_
ALLOW	ത	_	0d24	_
ALLOW	ഥ	_	0d25	_
ALLOW	ദ	_	0d26	_
ALLOW	ധ	_	0d27	_
ALLOW	ന	_	0d28	_
ALLOW	പ	_	0d2a	_
ALLOW	ഫ	_	0d2b	_
ALLOW	ബ	_	0d2c	_
ALLOW	ഭ	_	0d2d	_
ALLOW	മ	_	0d2e	_
ALLOW	യ	_	0d2f	_
ALLOW	ര	_	0d30	_
ALLOW	ല	_	0d32	_
ALLOW	വ	_	0d35	_
ALLOW	ശ	_	0d36	_
ALLOW	ഷ	_	0d37	_
ALLOW	സ	_	0d38	_
ALLOW	ഹ	_	0d39	_
ALLOW	ള	_	0d33	_
ALLOW	ഴ	_	0d34	_
ALLOW	റ	_	0d31	_
ALLOW	അ	_	0d05	_
ALLOW	ആ	_	0d06	_
ALLOW	ഇ	_	0d07	_
ALLOW	ഈ	_	0d08	_
ALLOW	ഉ	_	0d09	_
ALLOW	എ	_	0d0e	_
ALLOW	ഏ	_	0d0f	_
ALLOW	ഒ	_	0d12	_
ALLOW	ഓ	_	0d13	_
ALLOW	ൺ	_	0d7a	_
ALLOW	ൻ	_	0d7b	_
ALLOW	ർ	_	0d7c	_
ALLOW	ൽ	_	0d7d	_
ALLOW	ൾ	_	0d7e	_
ALLOW	ം	_	0d02	_
ALLOW	ാ	_	0d3e	_
ALLOW	ി	_	0d3f	_
ALLOW	ീ	_	0d40	_
ALLOW	ു	_	0d41	_
ALLOW	ൂ	_	0d42	_
ALLOW	ൃ	_	0d43	_
ALLOW	െ	_	0d46	_
ALLOW	േ	_	0d47	_
ALLOW	ൈ	_	0d48	_
ALLOW	ൊ	_	0d4a	_
ALLOW	ോ	_	0d4b	_
ALLOW	ൗ	_	0d57	_
ALLOW	്	_	0d4d	_
ALLOW	_	_	0020	_
