1	a.
1	A.
1	aa.
1	AA.
1	abl.
1	abrev.
1	a.C.
1	acep.
1	acept.
1	acort.
1	acrón.
1	act.
1	acus.
1	Acús.
1	A.D.
1	adapt.
1	adj.
1	adm.
1	admón.
1	admr.
1	adv.
1	advers.
1	Aer.
1	afect.
1	afér.
1	Agr.
1	A.I.
1	aim.
1	a.J.C.
1	al.
1	ál.
1	Ál.
1	Alb.
1	Alfz.
1	Alm.
1	Almte.
1	Alq.
1	alterac.
1	alus.
1	a.m.
1	Am.
1	A.M.D.G.
1	amer.
1	Anat.
1	And.
1	ant.
1	Ant.
1	antonom.
1	Antrop.
1	ap.
1	apdo.
1	apl.
1	apóc.
1	apos.
1	Ar.
1	A.R.
1	ár.
1	arag.
1	Arg.
1	Arq.
1	Arqueol.
1	art.
1	Arz.
1	As.
1	A.S.
1	ast.
1	Ast.
1	Astrol.
1	Astron.
1	A.T.
1	atóm.
1	atte.
1	aum.
1	aux.
1	av.
1	Áv.
1	avd.
1	avda.
1	b.
1	B.
1	Bad.
1	Bal.
1	Barna.
1	Bco.
1	berb.
1	Bibl.
1	Bil.
1	Biol.
1	Bioquím.
1	b.l.m.
1	Bol.
1	Bot.
1	Brig.
1	Bs.
1	Burg.
1	c.
1	C.
1	C.A.
1	Các.
1	Cád.
1	caj.
1	Can.
1	Cantb.
1	cap.
1	Cap.
1	Carp.
1	Cast.
1	cat.
1	Cat.
1	c.c.
1	C.C.
1	Cdad.
1	c.e.
1	celtolat.
1	Cen.
1	cf.
1	C.F.
1	cfr.
1	c.f.s.
1	cgo.
1	C.I.
1	cient.
1	Cineg.
1	Cinem.
1	cit.
1	cje.
1	cl.
1	clás.
1	Cmdt.
1	Cmte.
1	Cnel.
1	cód.
1	col.
1	Col.
1	coloq.
1	Com.
1	Comod.
1	comp.
1	Comp.
1	compos.
1	Comte.
1	conc.
1	condic.
1	cónf.
1	cónfr.
1	conj.
1	conjug.
1	conjunt.
1	Constr.
1	contracc.
1	Contralmte.
1	copulat.
1	Córd.
1	cp.
1	C.P.
1	crec.
1	cta.
1	cte.
1	Cte.
1	ctv.
1	ctvo.
1	Cuen.
1	cult.
1	D.
1	dat.
1	d.C.
1	deformac.
1	del.
1	dem.
1	Dep.
1	D.E.P.
1	depto.
1	der.
1	Der.
1	desc.
1	despect.
1	desus.
1	deter.
1	D.F.
1	D.g.
1	diag.
1	dialect.
1	dicc.
1	dim.
1	disc.
1	distrib.
1	disyunt.
1	d.J.C.
1	D.L.
1	D.m.
1	Dña.
1	doc.
1	Dom.
1	D.P.
1	dpto.
1	dto.
1	dupdo.
1	e.c.
1	Ec.
1	Ecd.
1	Ecol.
1	Econ.
1	ed.
1	edit.
1	edo.
1	EE.UU.
1	ef.
1	ej.
1	Electr.
1	elem.
1	Emmo.
1	entlo.
1	e.p.d.
1	e.p.m.
1	Equit.
1	Esc.
1	escr.
1	Esgr.
1	e.s.m.
1	esp.
1	Esp.
1	Estad.
1	estud.
1	etc.
1	etim.
1	eufem.
1	excl.
1	expr.
1	ext.
1	Ext.
1	f.
1	fasc.
1	F.C.
1	fca.
1	Fdo.
1	féc.
1	Fed.
1	fem.
1	fest.
1	FF.AA.
1	fig.
1	Fil.
1	Filip.
1	Fís.
1	Fisiol.
1	fol.
1	Fon.
1	Fórm.
1	Fotogr.
1	fr.
1	Fr.
1	fra.
1	frec.
1	fut.
1	Gal.
1	gall.
1	gallegoport.
1	galolat.
1	Gdor.
1	Gdora.
1	genit.
1	Geogr.
1	Geol.
1	Geom.
1	ger.
1	germ.
1	Gob.
1	gót.
1	gr.
1	Gral.
1	Gram.
1	Gran.
1	Guad.
1	guar.
1	Guat.
1	Guin.
1	Guip.
1	g.v.
1	hebr.
1	Heráld.
1	hisp.
1	Hond.
1	Huel.
1	Hues.
1	I.
1	ib.
1	ibíd.
1	íd.
1	i.e.
1	Il.
1	ilat.
1	Iltre.
