1	abr.
1	abrev.
1	abs.
1	acad.
1	acc.
1	actal.
1	acúst.
1	adapt.
1	add.
1	adj.
1	adm.
1	admdor.
1	admdora.
1	admor.
1	admtiu.
1	admtiva.
1	adv.
1	aerod.
1	aeron.
1	ag.
1	agl.
1	agr.
1	agron.
1	agròn.
1	aj.
1	ajud.
1	al.
1	alc.
1	àlg.
1	alq.
1	alt.
1	am.
1	amb.
1	ambul.
1	ampl.
1	anat.
1	angl.
1	ant.
1	antol.
1	antrop.
1	ap.
1	Ap.
1	aparc.
1	apic.
1	apmt.
1	apnt.
1	apr.
1	aprox.
1	apt.
1	ar.
1	àr.
1	aritm.
1	arq.
1	arqueol.
1	arquit.
1	art.
1	arxiv.
1	ass.
1	assign.
1	assoc.
1	astr.
1	astrof.
1	astrol.
1	astron.
1	àt.
1	atm.
1	atòm.
1	att.
1	augm.
1	aut.
1	autògr.
1	autom.
1	autop.
1	autor.
1	autzat.
1	autzda.
1	aux.
1	av.
1	avgda.
1	avic.
1	batx.
1	Batx.
1	bda.
1	bibl.
1	bibliogr.
1	bibliot.
1	biogeogr.
1	biol.
1	bioq.
1	bl.
1	bnc.
1	bot.
1	butll.
1	bxs.
1	ca.
1	calef.
1	cam.
1	can.
1	cant.
1	cap.
1	càrr.
1	cartogr.
1	cast.
1	cat.
1	catedr.
1	catol.
1	cem.
1	cènt.
1	ceràm.
1	cert.
1	cf.
1	cia.
1	cibern.
1	ciclom.
1	cin.
1	cineg.
1	cint.
1	cir.
1	circul.
1	cit.
1	civ.
1	cl.
1	climat.
1	clín.
1	coaut.
1	cob.
1	cobr.
1	codic.
1	coed.
1	col.
1	col·l.
1	col·lab.
1	com.
1	comp.
1	compl.
1	compt.
1	cons.
1	const.
1	constr.
1	cont.
1	contr.
1	conv.
1	convt.
1	coop.
1	coord.
1	cop.
1	corp.
1	corr.
1	cosmog.
1	cosmol.
1	cosmon.
1	cpl.
1	cpla.
1	cpt.
1	cr.
1	cra.
1	crim.
1	cristal·l.
1	crít.
1	cró.
1	cron.
1	ct.
1	ctat.
1	cte.
1	ctra.
1	cult.
1	cur.
1	curs.
1	cva.
1	dc.
1	ded.
1	del.
1	dep.
1	dept.
1	derog.
1	des.
1	descàrr.
1	desp.
1	dest.
1	desv.
1	dg.
1	dib.
1	dicc.
1	diet.
1	dip.
1	dipl.
1	dir.
1	dism.
1	disp.
1	diss.
1	dist.
1	distr.
1	div.
1	dj.
1	dl.
1	d’obl.
1	doc.
1	d’opt.
1	dr.
1	Dr.
1	Dra.
1	drec.
1	ds.
1	dt.
1	dta.
1	dte.
1	dupl.
1	dv.
1	ecol.
1	econ.
1	ed.
1	educ.
1	ef.
1	el.
1	electr.
1	electròn.
1	embriol.
1	Emm.
1	Emma.
1	empr.
1	empres.
1	enc.
1	eng.
1	enol.
1	ens.
1	enseny.
1	ent.
1	entl.
1	entom.
1	entr.
1	ep.
1	epist.
1	esc.
1	escult.
1	esgl.
1	esp.
1	espf.
1	esq.
1	est.
1	estac.
1	estad.
1	estil.
1	estr.
1	estratigr.
1	etc.
1	etnogr.
1	etnol.
1	etol.
1	èusc.
1	ex.
1	exc.
1	Exc.
1	Excm.
1	excma.
1	Excma.
1	exp.
1	expd.
1	exped.
1	expt.
1	ext.
1	fac.
1	facs.
1	farm.
1	fasc.
1	fca.
1	febr.
1	fest.
1	fig.
1	fil.
1	filol.
1	fin.
1	fís.
1	fisc.
1	fisiol.
1	fitopat.
1	fitot.
1	fonèt.
1	fonogr.
1	fonol.
1	for.
1	fot.
1	fr.
1	fra.
1	fruct.
1	fun.
1	fund.
1	furg.
1	gall.
1	gar.
1	gen.
1	geobot.
1	geod.
1	geof.
1	geogr.
1	geol.
1	geom.
1	geomorf.
1	geoquím.
1	gl.
1	glaciol.
1	gloss.
1	gov.
1	gr.
1	gràf.
1	gral.
1	gram.
1	grav.
1	hab.
1	habit.
1	Hble.
1	heràld.
1	hidr.
1	hidrod.
1	hidrogr.
1	hidrol.
1	hip.
1	hist.
1	homeop.
1	hort.
1	hosp.
1	ib.
1	ibíd.
1	ict.
1	íd.
1	il·l.
