LOWER	_	_	_	_
NFKC	_	_	_	_
DEL	 	_	2006	_
DEL	‏	_	200f	_
REPL	ـ	_	0640	_
REPL	«	_	00ab	_
REPL	»	_	00bb	_
REPL	!	_	0021	_
REPL	,	_	002c	_
REPL	.	_	002e	_
REPL	:	_	003a	_
REPL	،	_	060c	_
REPL	؛	_	061b	_
REPL	؟	_	061f	_
REPL	–	_	2013	_
REPL	‘	_	2018	_
REPL	’	_	2019	_
REPL	“	_	201c	_
REPL	”	_	201d	_
REPL	…	_	2026	_
SKIP	0	_	0030	_
SKIP	1	_	0031	_
SKIP	2	_	0032	_
SKIP	3	_	0033	_
SKIP	4	_	0034	_
SKIP	5	_	0035	_
SKIP	6	_	0036	_
SKIP	7	_	0037	_
SKIP	8	_	0038	_
SKIP	9	_	0039	_
SKIP	f	_	0066	_
SKIP	l	_	006c	_
SKIP	q	_	0071	_
SKIP	r	_	0072	_
SKIP	t	_	0074	_
SKIP	x	_	0078	_
SKIP	(	_	0028	_
SKIP	)	_	0029	_
SKIP	*	_	002a	_
SKIP	+	_	002b	_
SKIP	\	_	005c	_
SKIP	[	_	005b	_
SKIP	]	_	005d	_
SKIP	⌞	_	231e	_
SKIP	⌟	_	231f	_
ALLOW	‌	_	200c	_
ALLOW	-	_	002d	_
ALLOW	ا	_	0627	_
ALLOW	ب	_	0628	_
ALLOW	پ	_	067e	_
ALLOW	ت	_	062a	_
ALLOW	ج	_	062c	_
ALLOW	چ	_	0686	_
ALLOW	ح	_	062d	_
ALLOW	خ	_	062e	_
ALLOW	د	_	062f	_
ALLOW	ر	_	0631	_
ALLOW	ز	_	0632	_
ALLOW	ڕ	_	0695	_
ALLOW	ژ	_	0698	_
ALLOW	س	_	0633	_
ALLOW	ش	_	0634	_
ALLOW	ع	_	0639	_
ALLOW	غ	_	063a	_
ALLOW	ف	_	0641	_
ALLOW	ڤ	_	06a4	_
ALLOW	ق	_	0642	_
ALLOW	ک	_	06a9	_
ALLOW	گ	_	06af	_
ALLOW	ل	_	0644	_
ALLOW	ڵ	_	06b5	_
ALLOW	م	_	0645	_
ALLOW	ن	_	0646	_
ALLOW	ه	_	0647	_
ALLOW	و	_	0648	_
ALLOW	ۆ	_	06c6	_
ALLOW	ێ	_	06ce	_
ALLOW	ئ	_	0626	_
ALLOW	ە	_	06d5	_
ALLOW	ی	_	06cc	_
ALLOW	_	_	0020	_
