LOWER	_	_	_	_
NFKC	_	_	_	_
REPL	!	_	_	_
REPL	.	_	_	_
REPL	?	_	_	_
REPL	,	_	_	_
REPL	-	_	_	_
REPL	–	_	_	_
REPL	—	_	_	_
REPL	’	'	_	_
REPL	‘	'	_	_
ALLOW	a	_	0061	_
ALLOW	b	_	0062	_
ALLOW	c	_	0063	_
ALLOW	d	_	0064	_
ALLOW	e	_	0065	_
ALLOW	f	_	0066	_
ALLOW	g	_	0067	_
ALLOW	h	_	0068	_
ALLOW	i	_	0069	_
ALLOW	j	_	006a	_
ALLOW	l	_	006c	_
ALLOW	m	_	006d	_
ALLOW	n	_	006e	_
ALLOW	o	_	006f	_
ALLOW	p	_	0070	_
ALLOW	r	_	0072	_
ALLOW	s	_	0073	_
ALLOW	t	_	0074	_
ALLOW	u	_	0075	_
ALLOW	w	_	0077	_
ALLOW	y	_	0079	_
ALLOW	k	_	_	_
ALLOW	q	_	_	_
ALLOW	v	_	_	_
ALLOW	x	_	0078	_
ALLOW	z	_	007a	_
ALLOW	â	_	00e2	_
ALLOW	ê	_	00ea	_
ALLOW	î	_	00ee	_
ALLOW	ô	_	00f4	_
ALLOW	û	_	00fb	_
ALLOW	ŷ	_	0177	_
ALLOW	ŵ	_	0175	_
ALLOW	'	_	0027	_
ALLOW	_	_	0020	_
