LOWER	_	_	_	_
NFKC	_	_	_	_
DEL	 	_	2006	_
DEL	­	_	00ad	_
REPL	ʼ	_	02bc	_
REPL	!	_	0021	_
REPL	,	_	002c	_
REPL	-	_	002d	_
REPL	.	_	002e	_
REPL	:	_	003a	_
REPL	;	_	003b	_
REPL	—	_	2014	_
REPL	‘	_	2018	_
REPL	’	_	2019	_
REPL	“	_	201c	_
REPL	”	_	201d	_
REPL	?	_	003f	_
SKIP	(	_	0028	_
SKIP	)	_	0029	_
SKIP	*	_	002a	_
SKIP	[	_	005b	_
SKIP	\	_	005c	_
SKIP	]	_	005d	_
SKIP	0	_	0030	_
SKIP	1	_	0031	_
SKIP	2	_	0032	_
SKIP	3	_	0033	_
SKIP	4	_	0034	_
SKIP	5	_	0035	_
SKIP	6	_	0036	_
SKIP	7	_	0037	_
SKIP	8	_	0038	_
SKIP	9	_	0039	_
ALLOW	a	_	0061	_
ALLOW	b	_	0062	_
ALLOW	c	_	0063	_
ALLOW	d	_	0064	_
ALLOW	e	_	0065	_
ALLOW	f	_	0066	_
ALLOW	g	_	0067	_
ALLOW	h	_	0068	_
ALLOW	i	_	0069	_
ALLOW	j	_	006a	_
ALLOW	k	_	006b	_
ALLOW	l	_	006c	_
ALLOW	m	_	006d	_
ALLOW	n	_	006e	_
ALLOW	o	_	006f	_
ALLOW	p	_	0070	_
ALLOW	r	_	0072	_
ALLOW	s	_	0073	_
ALLOW	t	_	0074	_
ALLOW	u	_	0075	_
ALLOW	v	_	0076	_
ALLOW	w	_	0077	_
ALLOW	y	_	0079	_
ALLOW	z	_	007a	_
ALLOW	_	_	0020	_
