1	[0-9]+.
1	[MDCLXVI]+.
1	abe.
1	abu.
1	ad.
1	adb.
1	adib.
1	adj.
1	Aeron.
1	aip.
1	al.
1	Albait.
1	a.m.
1	Anat.
1	and.
1	año.
1	Antr.
1	Antz.
1	api.
1	aptu.
1	ar.
1	Ar.
1	arg.
1	Arkeol.
1	Arkit.
1	Arm.
1	arrt.
1	Art.
1	as.
1	Asron.
1	Astrol.
1	Astronaut.
1	Autom.
1	az.
1	aza.
1	banatz.
1	bas.
1	Beh.
1	bibliog.
1	Biokim.
1	Biol.
1	Biz.
1	Bot.
1	e.a.
1	e.b.
1	eka.
1	Ekol.
1	Ekon.
1	Elektr.
1	Elektron.
1	enp.
1	er.
1	Eraik.
1	erak.
1	Erl.
1	esk.
1	eskra.
1	esr.
1	esr.zah.
1	etab.
1	etc.
1	etorb.
1	etx.
1	ezk.
1	Fil.
1	Fin.
1	Fis.
1	fra.
1	g.
1	gald.
1	G.b.
1	G.B.
1	Geogr.
1	Geol.
1	g.
1	Gip.
1	Graf.
1	Gram.
1	h.
1	hed.
1	Heg.
1	herr.
1	Hezk.
1	Hirgz.
1	hirib.
1	Hist.
1	Hizkl.
1	ibde.
1	id.
1	ig.
1	ik.
1	Ik.
1	ind.
1	Inform.
1	interj.
1	Ipar.
1	ira.
1	Itsas.
1	iz.
1	izlag.
1	izond.
1	izord.
1	izpta.
1	jn.
1	junt.
1	k.
1	K.a.
1	Kim.
1	Kir.
1	k.k.
1	K.o.
1	Kont.
1	koop.
1	Koreogr.
1	lab.
1	Lap.
1	lgart.
1	Lit.
1	Log.
1	lok.
1	lr.
1	mai.
1	maiusk.
1	mar.
1	Mar.
1	Mat.
1	Meatz.
1	Med.
1	mend.
1	Metal.
1	Meteorol.
1	Metr.
1	Mikol.
1	Mikrob.
1	Mil.
1	Miner.
1	Mit.
1	Mus.
1	Naf.
1	N.B.
1	Nekaz.
1	neol.
1	O.E.
1	og.
1	ol.
1	onom.
1	or.
1	ord.
1	orok.
1	orr.
1	ots.
1	Paleont.
1	partik.
1	pas.
1	P.-B.
1	P.D.
1	Pedag.
1	Pint.
1	P.-K.
1	P.-Ku.
1	pl.
1	p.m.
1	pol.
1	Pol.
1	postp.
1	prob.
1	P.S.
1	Psikiatr.
1	Psikol.
1	pta.
1	pzta.
1	R.I.P.
1	sin.
1	sing.
1	sol.
1	Soziol.
1	sp.
1	stua.
1	subsp.
1	Teknol.
1	tel.
1	tf.
1	urr.
1	urt.
1	uzt.
1	zah.
1	zbko.
1	zehazt.
1	zehaztgb.
1	zehb.
1	zenb.
1	zenbtz.
1	z.g.
1	Zin.
1	zk.
1	Zool.
1	ztua.
1	Zub.
1	zum.
1	Zuz.
